id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
249095,15708,9FL8,3000,100,TURF,0,0,9,,,,,,27,,,,,
266813,15709,9FL9,30,30,CONC-G,0,0,H1,,,,,,,,,,308,
252654,15710,9G0,2668,59,ASPH-G,1,0,6,42.8595008850097,-78.7202987670898,662,48,,24,42.8644981384277,-78.7128982543945,669,228,
255874,15711,9G1,3550,100,ASPH-G,1,0,17,40.6082000732421,-79.8277969360351,1063,,,35,40.5988998413085,-79.8244018554687,1055,211.5,
247400,15712,9G5,2530,35,ASPH-F,1,0,7,,,,,,25,,,,256.4,300
248929,15713,9G6,2659,36,ASPH-E,1,0,10,43.173599243164,-78.2796020507812,653,91,,28,43.1735000610351,-78.2696990966796,669,271,250
252917,15714,9G9,2000,60,TURF-F,0,0,8,46.6223983764648,-99.1698989868164,1904,,,26,46.6223983764648,-99.1619033813476,1892,,
252918,15714,9G9,2000,40,TURF-F,0,0,17,46.6245994567871,-99.1619033813476,1887,,,35,46.61909866333,-99.1619033813476,1900,,
246704,15715,9GA0,2300,90,TURF-DIRT,0,0,9,,,,,250,27,,,,358,
258125,15716,9GA1,2600,100,TURF-G,0,0,16,,,,,,34,,,,,
270805,15717,9GA2,2378,60,TURF-G,0,0,18,,,,,,36,,,,,200
257301,15718,9GA3,2600,110,TURF,0,0,E,,,,,,W,,,,,
266814,15719,9GA4,60,12,CONC,0,0,H1,,,,,,,,,,,
254265,15720,9GA5,1600,60,TURF,0,0,9,,,,,,27,,,,,
255511,15721,9GA6,2000,100,TURF,1,0,6,,,,,,24,,,,0.3,
266815,15722,9GA7,40,40,CONC,0,0,H1,,,,,,,,,,,
249496,15723,9GA8,1500,90,TURF,0,0,12,,,,,,30,,,,,
249599,15724,9GA9,2900,50,TURF-G,0,0,16,,,,,,34,,,,,
264305,45370,9GE6,15,15,CONC,0,0,H1,,,,,,,,,,15,
264177,45373,9GE7,2100,120,TURF-G,0,0,15,,,,,,33,,,,,
264306,45369,9GE8,30,30,CONC,0,0,H1,,,,,,,,,,275,
266816,15725,9GE9,20,20,CONC,1,0,H1,,,,,,,,,,228,
250460,15726,9I0,2235,100,TURF-G,1,0,9,40.2220001220703,-90.0269012451171,,,,27,40.2220001220703,-90.0188980102539,499,225.9,
247514,15727,9I3,2400,60,ASPH-G,0,0,7,,,,,,25,,,,,
347007,347006,9ID0,1358,60,Turf,0,0,16,,,,,,34,,,,,
346416,346415,9ID6,2500,75,,0,0,14,,,,,,32,,,,,
257702,15728,9II0,1750,75,TURF,0,0,18,,,,,,36,,,,,
256987,15730,9II2,1630,70,TURF,0,0,E,,,,,,W,,,,,
248068,15731,9II3,3000,60,TURF,1,0,9,,,,,,27,,,,316,435
255003,15732,9II4,2400,70,TURF,0,0,9,,,,,,27,,,,250.6,560
266817,15733,9II5,48,98,CONC,0,0,H1,,,,,,,,,,,
266818,15734,9II6,50,50,TURF,0,0,H1,,,,,,,,,,227,
266819,15735,9II7,30,30,CONC,0,0,H1,,,,,,,,,,,
254292,15736,9II8,1800,100,TURF-G,0,0,7,,,,,,25,,,,,
251293,15737,9IL0,1900,70,TURF,0,0,18,,,,,,36,,,,,
266820,15738,9IL1,25,25,CONC-G,0,0,H1,,,,,,,,,,284,
251745,15739,9IL2,2664,134,TURF,0,0,18,,,,,,36,,,,,
250855,15740,9IL3,2000,100,TURF,0,0,N,,,,,400,S,,,,250,
256842,15741,9IL4,1385,100,TURF,0,0,18,,,,,,36,,,,,
266821,15742,9IL5,140,140,CONC,0,0,H1,,,,,,,,,,,
251447,15743,9IL6,2300,105,TURF,0,0,18,,,,,,36,,,,,
256327,15744,9IL7,2250,75,TURF,0,0,1,,,,,,19,,,,,
266822,15745,9IL8,40,40,CONC,1,0,H1,,,,,,,,,,317,
347010,347009,9IL9,50,50,CON,0,0,H1,,,,,,,,,,,
266823,15746,9IN1,50,50,CONC,1,0,H1,,,,,,,,,,290.9,
257895,15747,9IN2,2000,150,TURF,0,0,12,,,,,,30,,,,,
254748,15748,9IN3,2000,60,TURF,0,0,18,,,,,,36,,,,,
246768,15749,9IN4,2000,100,TURF,0,0,18,,,,,,36,,,,,
266824,15750,9IN5,40,40,CONC,1,0,H1,,,,,,,,,,20.7,
246778,15751,9IN6,1200,100,TURF,0,0,2,,,,,,20,,,,,
247678,15752,9IN7,2000,60,TURF,0,0,9,,,,,,27,,,,,
249213,15753,9IN8,2300,75,TURF,0,0,9,,,,,75,27,,,,224,75
249214,15753,9IN8,2100,75,TURF,0,0,18,,,,,,36,,,,,
252614,15754,9IN9,2400,60,TURF,0,0,18,,,,,350,36,,,,224,800
239975,15755,9IS0,3408,70,ASPH,1,0,9,40.5432014465332,-91.336799621582,,90.7,,27,40.5429992675781,-91.3246002197265,,208.4,200
243685,15756,9IS2,3177,100,ASPH-TURF-F,0,0,18,40.4864997863769,-88.2676010131836,750,180,174,36,40.477798461914,-88.2676010131836,755,360,
266825,15757,9IS3,48,48,CONC,0,0,H1,,,,,,,,,,,
266826,15758,9IS4,40,40,MATS,0,0,H1,,,,,,,,,,179.8,
257124,15759,9IS5,680,75,TURF,0,0,18,,,,,,36,,,,,
266827,15760,9IS6,192,80,TURF,0,0,H1,,,,,,,,,,218,
266828,15761,9IS7,60,60,TURF,0,0,H1,,,,,,,,,,270,
266829,15762,9IS8,60,20,ASPH,0,0,H1,,,,,,,,,,16,597
247620,15763,9IS9,2100,70,TURF,0,0,8,,,,,,26,,,,,
248139,15764,9K0,2300,155,TURF-G,1,0,17,,,,,,35,,,,317.5,
256230,15767,9K5,2455,132,TURF-F,0,0,4,39.2268981933593,-93.0757980346679,,,,22,39.2318000793457,-93.0698013305664,,224,300
248364,15768,9K6,1800,60,TURF-G,0,0,18,,,,,,36,,,,,
266830,15769,9KS0,200,100,TURF-DIRT,0,0,H1,,,,,,,,,,1.2,233
247549,15770,9KS1,2600,60,TURF,0,0,18,,,,,,36,,,,,
266831,15771,9KS2,55,55,CONC,0,0,H1,,,,,,,,,,,
266832,15772,9KS3,100,100,TURF,0,0,H1,,,,,,,,,,,
256075,15773,9KS4,2600,50,TURF,0,0,16,,,,,,34,,,,,
251045,15774,9KS5,2200,70,TURF,0,0,17,,,,,,35,,,,,
252172,15775,9KS6,2600,100,TURF,1,0,16,,,,,,34,,,,225,
250094,15776,9KS7,2500,100,TURF,0,0,17,,,,,,35,,,,,
345615,345614,9KY1,40,40,CON,0,0,H1,,,,,,,,,,,
346060,346057,9KY2,40,40,CON,1,0,H1,,,,,,,,,,,
345659,345658,9KY3,40,40,ASP,1,0,H1,,,,,,,,,,,
346223,346222,9KY4,650,30,GRS,0,0,16,,,,,,34,,,,,
345661,345656,9KY5,40,40,CON,1,0,H1,,,,,,,,,,,
245045,15778,9KY9,3070,75,ASPH-G,0,0,13,37.7482986450195,-82.7834014892578,,124,,31,37.7435989379882,-82.7746963500976,,360,
251181,15780,9LA1,2600,70,TURF,0,0,2,,,,,,20,,,,,
266835,15783,9LA4,40,40,WOOD,0,0,H1,,,,,,,,,,,
266834,15783,9LA4,40,40,PSP,0,0,H2,,,,,,,,,,,
266833,15783,9LA4,40,40,CONC,0,0,H3,,,,,,,,,,,
266836,15784,9LA5,36,24,CONC,0,0,H1,,,,,,,,,,,
255310,15785,9LA6,2500,100,TURF,0,0,15,,,,,,33,,,,,
266837,15787,9LA8,200,200,ASPH-CONC,0,0,H1,,,,,,,,,,281,
248650,15788,9LA9,2400,150,TURF,0,0,9,,,,,,27,,,,,
252215,15789,9LL0,1500,70,TURF,0,0,N,,,,,,S,,,,,
256137,15790,9LL2,1780,100,TURF,1,0,E,,,,,,W,,,,359.5,
255645,15791,9LL3,2276,70,TURF,0,0,E,,,,,,W,,,,,
250470,15792,9LL5,2200,100,TURF,0,0,18,,,,,,36,,,,,
266838,15793,9LL7,300,150,TURF,0,0,H1,,,,,,,,,,303,
266839,15794,9LL8,100,100,CONC-TURF,0,0,H1,,,,,,,,,,181.2,
256254,15795,9LL9,1791,90,TURF,0,0,18,,,,,,36,,,,,
251076,15796,9LS1,2500,180,CONC-TURF,0,0,17,,,,,,35,,,,,
247435,15797,9LS5,2500,60,TURF-F,0,0,8,,,,,,26,,,,,
249946,15798,9LS9,2360,100,TURF,0,0,10,,,,,,28,,,,,
255293,15799,9M0,5000,300,WATER,0,0,3,,,,,,21,,,,,
255294,15799,9M0,5000,300,WATER,0,0,9,,,,,,27,,,,,
255295,15799,9M0,5000,300,WATER,0,0,13,,,,,,31,,,,,
266840,15801,9MA8,40,40,ASPH,0,0,H1,,,,,,,,,,310.6,
247063,15802,9MD9,1650,100,TURF,0,0,10,,,,,,28,,,,,
266841,15803,9MI0,80,60,CONC,0,0,H1,,,,,,,,,,,
266842,15804,9MI1,22,22,CONC,0,0,H1,,,,,,,,,,,
257580,15805,9MI2,2550,80,TURF,1,0,17,,,,,,35,,,,336,
266843,15806,9MI3,30,30,ASPH,0,0,H1,,,,,,,,,,270,
246819,15808,9MI5,1320,100,TURF,0,0,E,,,,,,W,,,,,
251023,15809,9MI6,2500,250,TURF,0,0,1,,,,,20,19,,,,270,230
251024,15809,9MI6,1800,100,TURF,0,0,12,,,,,20,30,,,,270,210
266844,15810,9MI7,20,20,CONC,0,0,H1,,,,,,,,,,,
266845,15811,9MI8,30,30,CONC,0,0,H1,,,,,,,,,,,
266846,15812,9MI9,150,80,CONC,0,0,H1,,,,,,,,,,,
246464,15813,9MN0,3600,200,WATER,0,0,03W,,,,,,21W,,,,,
254110,15814,9MN1,2100,75,TURF,0,0,9,,,,,,27,,,,,
246917,15815,9MN2,6000,500,WATER,0,0,10,,,,,,28,,,,,
246918,15815,9MN2,12000,500,WATER,0,0,16,,,,,,34,,,,,
250852,15816,9MN3,2780,50,TURF-G,0,0,17,,,,,,35,,,,,
266847,15817,9MN4,45,45,ASPH,0,0,H1,,,,,,,,,,333.2,
254496,15818,9MN5,2000,60,TURF,0,0,N,,,,,,S,,,,,
257815,15819,9MN6,2500,75,TURF,0,0,9,,,,,,27,,,,,
266848,15820,9MN7,45,45,ASPH,0,0,H1,,,,,,,,,,352,
252967,15821,9MN8,4400,100,WATER,0,0,NE,,,,,,SW,,,,,
325511,15822,9MN9,2600,50,ASP,0,0,6,,,,,,24,,,,,
270806,15823,9MO0,50,30,ASPH,0,0,H1,,,,,,,,,,,
270807,15824,9MO1,74,72,CONC,0,0,H1,,,,,,,,,,,
270808,15825,9MO2,30,30,CONC,0,0,H1,,,,,,,,,,,
248593,15826,9MO3,1800,50,TURF,0,0,1,,,,,,19,,,,,
256331,15827,9MO4,1960,25,ASPH,0,0,N,,,,,,S,,,,,
252124,15828,9MO5,2300,60,TURF,0,0,18,,,,,,36,,,,,
251294,15829,9MO6,1800,40,TURF,0,0,NE,,,,,,SW,,,,,
270809,15830,9MO7,40,40,CONC,0,0,H1,,,,,,,,,,,
270810,15831,9MO8,50,50,CONC,0,0,H1,,,,,,,,,,,
257839,15832,9MO9,2800,40,GRAVEL,0,0,8,,,,,,26,,,,,
323096,323095,9MS9,2000,75,Turf,0,0,18,,,,,,36,,,,,
248324,15833,9MT8,2900,75,TURF,0,0,14,,,,,,32,,,,,
255451,15834,9MT9,2500,50,TURF,0,0,13,,,,,,31,,,,,
248527,15835,9N1,1340,200,TURF-G,0,0,05G,,,,,,23G,,,,,
248528,15835,9N1,3058,120,TURF-G,0,0,7,,,,,365,25,,,,270,
247064,15836,9N2,9100,250,WATER-E,0,0,11,,,,,,29,,,,,
254425,15837,9N3,2500,50,ASPH-G,1,0,4,41.5856018066406,-75.75830078125,1184,24,,22,41.5918998718261,-75.7546005249023,1203,204,
247568,15838,9N7,3410,150,TURF-G,1,0,10,,,,,504,28,,,,225,590
270811,15839,9NA2,30,30,CONC,0,0,H1,,,,,,,,,,,
256191,15840,9NA4,2600,75,TURF-P,0,0,17,,,,,,35,,,,,
243012,15841,9NC0,3000,36,ASPH-P,1,0,1,35.7927017211914,-78.4399032592773,270,8,,19,35.8008995056152,-78.4382019042968,313,213,
266849,15842,9NC1,40,40,CONC,0,0,H1,,,,,,,,,,,
254778,15843,9NC2,2850,65,TURF,0,0,4,,,,,,22,,,,,
252628,15844,9NC3,2650,100,TURF,0,0,6,,,,,,24,,,,,
253549,15845,9NC4,2000,40,TURF,0,0,18,,,,,,36,,,,,
266850,15846,9NC5,40,40,CONC,0,0,H1,,,,,,,,,,,
256937,15847,9NC6,3200,75,DIRT,0,0,12,,,,,,30,,,,,
253033,15848,9NC7,2300,80,TURF,0,0,12,,,,,,30,,,,,
253113,15849,9NC8,3800,80,TURF-P,0,0,1,,,,,,19,,,,,
256794,15850,9NC9,1500,50,TURF,0,0,9,,,,,,27,,,,,
256536,15851,9ND1,2640,50,TURF,0,0,17,,,,,,35,,,,,
252911,15852,9ND8,2100,40,TURF,0,0,7,,,,,,25,,,,,
249010,15853,9NE1,2600,50,TURF,0,0,11,,,,,250,29,,,,274.2,
251395,15854,9NE2,2340,80,TURF,0,0,17,,,,,,35,,,,,
246815,15855,9NE3,2900,30,ASPH-P,0,0,2,,,,,,20,,,,,
255411,15856,9NE4,2600,60,TURF,0,0,17,,,,,,35,,,,224.6,600
246765,15857,9NE6,1800,50,TURF,0,0,18,41.3362998962402,-96.0886001586914,1216,0,,36,41.3412017822265,-96.0885009765625,1238,180,
248429,15859,9NE8,2000,100,TURF,0,0,12,,,,,,30,,,,,
266851,15862,9NJ1,20,20,CONC,0,0,H1,,,,,,,,,,,
266852,15863,9NJ2,20,20,CONC,0,0,H1,,,,,,,,,,,
266853,15864,9NJ3,44,44,CONC,0,0,H1,,,,,,,,,,,
266854,15865,9NJ4,50,50,CONC,1,0,H1,,,,,,,,,,308.3,528
248283,15866,9NJ5,1350,150,TURF,0,0,11,,,,,,29,,,,,
251073,15867,9NJ6,2400,100,TURF,0,0,18,,,,,400,36,,,,210,
350439,15868,9NJ7,60,60,ASP,0,0,H1,,,,,,,,,,,
253535,15869,9NJ8,1850,100,TURF,0,0,13,,,,,,31,,,,,
350791,350790,9NK2,36,36,ASP,0,0,H1,,,,,,,,,,,
344641,344640,9NR0,1416,45,Turf,0,0,17,36.2200012207031,-79.1772003173828,701,180,,35,36.2160987854003,-79.1772003173828,741,0,
346696,346695,9NR4,1500,50,Turf,0,0,3,,,,,,21,,,,,
264536,45695,9NR7,2200,70,TURF,0,0,9,,,,,,27,,,,,
264510,45696,9NR8,2780,50,TURF,0,0,6,,,,,,24,,,,,
264680,45675,9NR9,104,60,CONC,1,0,H1,,,,,,,,,,5,
266855,15871,9NY1,40,40,CONC,0,0,H1,,,,,,,,,,,
266856,15872,9NY2,60,60,ASPH,0,0,H1,,,,,,,,,,208,
266857,15873,9NY3,100,100,CONC,0,0,H1,,,,,,,,,,,
266858,15873,9NY3,70,70,CONC,0,0,H2,,,,,,,,,,,
249313,15874,9NY4,2500,90,TURF,0,0,12,,,,,600,30,,,,270.1,
266859,15875,9NY5,150,100,CONC,0,0,H1,,,,,,,,,,,
249386,15876,9NY6,1700,65,TURF-GRVL,0,0,16,,,,,,34,,,,,
253320,15877,9NY7,1800,100,TURF,0,0,12,,,,,,30,,,,,
266860,15878,9NY8,100,100,ASPH,0,0,H1,,,,,,,,,,235.9,
266861,15879,9NY9,50,50,ASPH,0,0,H1,,,,,,,,,,332.1,
266862,15880,9OA2,75,75,TURF,0,0,H1,,,,,,,,,,341.3,
256270,15881,9OA3,2000,50,PSP,0,0,9,,,,,,27,,,,,
252708,15882,9OA4,2200,67,TURF,0,0,18,,,,,,36,,,,,
252129,15883,9OA5,2764,25,ASPH-G,1,0,1,39.9579010009765,-82.540901184082,905,3,189,19,39.9654998779296,-82.5403976440429,914,183,177
266863,15884,9OA6,75,75,TURF-G,0,0,H1,,,,,,,,,,225,
252961,15886,9OA8,1700,50,TURF,0,0,E,,,,,,W,,,,,
249520,15887,9OA9,2000,45,TURF,0,0,9,,,,,500,27,,,,229.1,
328150,328149,9OG1,50,50,CON,1,0,H1,,,,,,H1,,,,,
252137,15888,9OH1,2500,80,TURF,0,0,9,,,,,,27,,,,,
253423,15889,9OH2,2400,40,TURF,0,0,E,,,,,,W,,,,,
266864,15890,9OH3,25,25,CONC,0,0,H1,,,,,,,,,,,
257966,15891,9OH4,1700,60,TURF,0,0,E,,,,,,W,,,,,
257967,15891,9OH4,970,50,TURF,0,0,N,,,,,,S,,,,,
266865,15892,9OH5,60,60,GRVL,0,0,H1,,,,,,,,,,324,
250598,15893,9OH6,2500,70,TURF,0,0,E,,,,,,W,,,,,
254830,15894,9OH7,2200,75,TURF,1,0,18,,,,,,36,,,,0.1,
255656,15895,9OH8,2300,79,TURF,0,0,N,,,,,,S,,,,,
257368,15896,9OH9,3000,100,TURF,0,0,9,,,,,,27,,,,,
266866,15897,9OI1,100,75,TURF,0,0,H1,,,,,,,,,,251.1,
252546,15898,9OI3,2900,75,TURF,0,0,9,,,,,,27,,,,,
266867,15899,9OI4,25,25,CONC,0,0,H1,,,,,,,,,,,
245295,15900,9OI5,3500,72,CONC,0,0,16,40.312400817871,-83.5445022583007,,154.1,,34,40.3037986755371,-83.5390014648437,,260,
248724,15901,9OI6,2000,75,TURF,0,0,17,,,,,,35,,,,,
249509,15902,9OI7,3150,65,TURF,0,0,18,,,,,,36,,,,,
248432,15903,9OI8,1500,60,TURF,0,0,17,,,,,,35,,,,,
266868,15904,9OI9,90,60,ASPH,0,0,H1,,,,,,,,,,360,
266869,15905,9OK0,100,100,ASPH,0,0,H1,,,,,,,,,,,
266870,15906,9OK1,80,80,CONC,1,0,H1,,,,,,,,,,,
266871,15906,9OK1,80,80,CONC,1,0,H2,,,,,,,,,,179,
266872,15906,9OK1,80,80,CONC,1,0,H3,,,,,,,,,,224,
266873,15906,9OK1,80,80,CONC,1,0,H4,,,,,,,,,,315,
266874,15907,9OK2,20,20,CONC,0,0,H1,,,,,,,,,,,
256623,15908,9OK3,2200,50,TURF,0,0,4,,,,,400,22,,,,270,500
246996,15910,9OK5,2500,100,TURF,0,0,16,,,,,1000,34,,,,225,319
266875,15911,9OK6,30,30,CONC,0,0,H1,,,,,,,,,,,
257710,15912,9OK7,1500,50,DIRT,0,0,17,,,,,,35,,,,,
252629,15915,9OR0,1800,40,TURF,0,0,16,,,,,,34,,,,,
250825,15916,9OR1,3100,80,TURF,0,0,11,,,,,,29,,,,,
266876,15917,9OR2,50,50,CONC,0,0,H1,,,,,,,,,,,
266877,15918,9OR3,30,30,CONC,0,0,H1,,,,,,,,,,,
255050,15919,9OR4,1500,36,TURF,0,0,12,,,,,,30,,,,,
266878,15920,9OR5,100,100,ROOF-TOP,1,0,H1,,,,,,,,,,11,
266879,15921,9OR6,50,50,ASPH-CONC,0,0,H1,,,,,,,,,,217,
264681,45726,9OR7,40,40,CONC,0,0,H1,,,,,,,,,,11,
248685,15922,9OR8,1820,60,TURF,0,0,16,,,,,,34,,,,,
250224,15924,9PA0,2000,100,TURF,0,0,NE,,,,,,SW,,,,,
257963,15926,9PA2,1800,75,TURF,0,0,E,,,,,,W,,,,,
351167,15927,9PA3,1100,100,Turf,0,0,3,,,,,,21,,,,,
266880,15928,9PA4,60,60,CONC,0,0,H1,,,,,,,,,,,
248744,15929,9PA5,600,200,TURF,0,0,8,,,,,,26,,,,,
266881,15930,9PA6,100,100,TURF,0,0,H1,,,,,,,,,,223.9,
249620,15931,9PA7,1825,35,ASPH,0,0,9,,,,,,27,,,,,
266882,15932,9PA8,40,40,ASPH,0,0,H1,,,,,,,,,,206,
266883,15933,9PA9,20,20,ASPH-CONC,0,0,H1,,,,,,,,,,315,
247285,15934,9PN1,1500,100,TURF,0,0,16,,,,,,34,,,,,
264734,45739,9PN2,52,50,MATS,0,0,H1,,,,,,,,,,,
266884,15935,9PN5,140,90,GRAVEL,0,0,H1,,,,,,,,,,316,
266885,15936,9PN6,400,300,TURF,0,0,H1,,,,,,,,,,330,880
255811,15937,9PN7,2400,100,TURF,0,0,6,,,,,,24,,,,,
246798,15938,9PN8,2000,100,TURF,0,0,N,,,,,,S,,,,,
266886,15939,9PN9,30,30,CONC,0,0,H1,,,,,,,,,,,
353054,353053,9PR1,20,20,CON,0,0,H1,,,,,,,,,,,
266887,15940,9PS0,60,60,TURF,0,0,H1,,,,,,,,,,315.5,3428
266888,15941,9PS1,88,88,CONC,0,0,H1,,,,,,,,,,,
249403,15942,9PS2,2100,100,TURF,0,0,18,,,,,,36,,,,,
266889,15943,9PS3,65,65,ASPH,0,0,H1,,,,,,,,,,237.5,
266890,15944,9PS4,150,150,TURF,0,0,H1,,,,,,,,,,309.3,
266891,15945,9PS5,42,42,MATS,0,0,H1,,,,,,,,,,252,
266892,15946,9PS6,20,20,ASPH-G,0,0,H1,,,,,,,,,,219.9,
266893,15947,9PS7,85,85,TURF-G,0,0,H1,,,,,,,,,,358.4,
254332,15948,9PS8,2000,100,TURF-G,0,0,6,,,,,,24,,,,,
266894,15949,9PS9,40,40,CONC,0,0,H1,,,,,,,,,,,
256286,15950,9R5,2650,20,ASPH-P,0,0,14L,,,,,,32R,,,,,
256287,15950,9R5,1400,60,TURF-GRVL-P,0,0,14R,,,,,,32L,,,,,
266895,15951,9R7,500,200,CONC,0,0,H1,,,,,,,,,,,
246650,15952,9S3,2150,100,TURF-G,0,0,15,,,,,,33,,,,,
248156,15953,9S7,2405,150,TURF-F,0,0,8,,,,,,26,,,,,
256588,15954,9SD7,1500,40,TURF,0,0,13,,,,,,31,,,,,
256589,15954,9SD7,3000,40,TURF,0,0,17,,,,,,35,,,,,
257400,15955,9SD8,2600,100,TURF,0,0,12,,,,,,30,,,,,
243429,15956,9SD9,3500,70,ASPH,0,0,17,43.8114013671875,-96.7100982666015,,170,,35,43.8018989562988,-96.7078018188476,,267.8,
266896,15957,9TA0,100,100,CONC,0,0,H1,,,,,,,,,,,
254254,15958,9TA1,2500,90,TURF,0,0,E,,,,,,W,,,,,
241867,15959,9TA2,5000,40,ASP,1,0,18,35.9357986450195,-100.306999206542,,180,,36,35.9221000671386,-100.306999206542,,360,
250617,15960,9TA3,3000,300,TURF,0,0,7,,,,,,25,,,,,
266897,15961,9TA4,60,60,CONC,0,0,H1,,,,,,,,,,,
266898,15962,9TA5,85,85,CONC,0,0,H1,,,,,,,,,,,
266899,15963,9TA6,45,45,ASPH,0,0,H1,,,,,,,,,,323.3,
266900,15964,9TA7,35,35,CONC,1,0,H1,,,,,,,,,,359.6,
266901,15964,9TA7,35,35,CONC,1,0,H2,,,,,,,,,,223.9,
250609,15965,9TA8,2000,60,TURF,0,0,15,,,,,,33,,,,,
266902,15966,9TA9,41,16,CONC,0,0,H1,,,,,,,,,,,
253749,15967,9TE0,2600,80,TURF,0,0,17,,,,,,35,,,,,
266903,15968,9TE1,40,40,CONC,1,0,H1,,,,,,,,,,230,
266904,15968,9TE1,31,14,CONC,0,0,H2,,,,,,,,,,,
266905,15968,9TE1,35,13,CONC,0,0,H3,,,,,,,,,,,
266906,15968,9TE1,19,19,CONC,0,0,H4,,,,,,,,,,,
266907,15968,9TE1,34,13,CONC,0,0,H5,,,,,,,,,,,
320655,15969,9TE2,5300,80,Asphalt,0,0,14,,,2344,,,32,,,2327,,
255714,15970,9TE3,2600,40,DIRT,0,0,15,,,,,,33,,,,,
255732,15971,9TE4,10000,1000,WATER,0,0,08W,,,,,,26W,,,,,
255733,15971,9TE4,2300,105,TURF-GRVL-G,0,0,9,,,,,,27,,,,,
255734,15971,9TE4,1800,105,TURF-GRVL-G,0,0,17,,,,,,35,,,,,
255735,15971,9TE4,1900,4000,WATER,0,0,17W,,,,,,35W,,,,,
249611,15972,9TE5,2200,100,TURF,0,0,11,,,,,,29,,,,,
249612,15972,9TE5,1650,60,CONC,0,0,17,,,,,,35,,,,,
257892,15973,9TE6,2984,50,ASPH-G,0,0,18,,,,,,36,,,,,
264609,45819,9TE7,2800,100,TURF,0,0,18,,,,,,36,,,,,
266908,15974,9TE8,35,35,CONC,0,0,H1,,,,,,,,,,,
266909,15974,9TE8,35,35,CONC,0,0,H2,,,,,,,,,,,
266910,15975,9TE9,200,150,CONC,0,0,H1,,,,,,,,,,,
266911,15975,9TE9,200,150,CONC,0,0,H2,,,,,,,,,,,
266912,15976,9TN0,50,50,CONC,1,0,H1,,,,,,,,,,277,190
250082,15977,9TN1,2000,60,TURF,0,0,6,,,,,,24,,,,,
240192,15978,9TN2,1900,50,TURF,0,0,1,36.1613006591796,-88.2058029174804,,10,,19,36.1665000915527,-88.2046966552734,,1,395
248563,15980,9TN4,2250,80,TURF,0,0,9,,,,,,27,,,,,
246473,15981,9TN5,1650,150,TURF,0,0,16,,,,,,34,,,,,
266913,15982,9TN6,30,30,ASPH,0,0,H1,,,,,,,,,,237.9,
246925,15983,9TN7,1200,60,TURF,0,0,9,,,,,,27,,,,,
266914,15984,9TN8,40,40,MATS,1,0,H1,,,,,,,,,,329.5,
254831,15985,9TN9,1500,50,TURF,0,0,6,,,,,,24,,,,359.9,300
266915,15986,9TS0,100,100,TURF,0,0,H1,,,,,,,,,,180.9,
266916,15987,9TS1,60,60,CONC,0,0,H1,,,,,,,,,,,
266917,15987,9TS1,60,60,CONC,0,0,H2,,,,,,,,,,,
266918,15988,9TS2,20,20,CONC,0,0,H1,,,,,,,,,,,
244373,15989,9TS3,3000,25,ASPH,1,0,17,30.1522998809814,-95.9676971435546,,170,,35,30.1441993713378,-95.9661026000976,,187.5,
266919,15990,9TS4,329,284,TURF,0,0,H1,,,,,,,,,,274,
266920,15991,9TS5,100,100,CONC,0,0,H1,,,,,,,,,,,
250950,15992,9TS6,1800,80,TURF,0,0,17,,,,,300,35,,,,356.9,
266921,15993,9TS7,35,35,CONC,0,0,H1,,,,,,,,,,,
266922,15994,9TS8,70,37,CONC,0,0,H1,,,,,,,,,,,
266923,15995,9TS9,60,60,ASPH,0,0,H1,,,,,,,,,,0.2,
266924,15996,9TX0,40,40,CONC,0,0,H1,,,,,,,,,,,
255417,15997,9TX1,2900,80,TURF,0,0,13,,,,,80,31,,,,202,80
253109,15998,9TX2,2000,50,TURF,0,0,4,,,,,,22,,,,,
256893,15999,9TX3,2560,100,ASPH-DIRT,0,0,17,,,,,,35,,,,,
256578,16000,9TX4,2100,100,TURF,0,0,17,,,,,,35,,,,,
240733,16001,9TX5,3600,60,DIRT,0,0,10,29.7457008361816,-98.5423965454101,1168,104.3,,28,29.743200302124,-98.5314025878906,1144,316.6,
246665,16002,9TX6,5000,50,TURF,0,0,18,,,,,,36,,,,,
247604,16003,9TX7,1200,150,TURF,0,0,18,,,,,,36,,,,,
266925,16004,9TX8,50,50,CONC,0,0,H1,,,,,,,,,,,
255739,16005,9TX9,3500,90,TURF,0,0,6,,,,,,24,,,,,
257306,16006,9U1,3100,78,TURF-G,0,0,1,,,,,,19,,,,,
255378,16008,9V2,2260,300,TURF-P,0,0,1,,,,,,19,,,,,
255379,16008,9V2,2360,280,TURF-F,1,0,14,,,,,,32,,,,344.3,
252293,16009,9V3,2800,50,TURF-P,0,0,12,,,,,,30,,,,,
250542,16010,9VA0,3700,150,TURF,0,0,E,,,,,,W,,,,,
249290,16011,9VA1,2200,150,TURF,0,0,E,,,,,,W,,,,,
270812,16012,9VA2,35,35,ASPH,0,0,H1,,,,,,,,,,,
248190,16013,9VA3,1800,75,TURF,0,0,4,,,,,,22,,,,,
255632,16014,9VA4,1550,90,TURF,0,0,3,,,,,,21,,,,,
270813,16015,9VA5,600,165,CONC,1,0,H1,,,,,,,,,,,
270814,16017,9VA7,50,50,CONC,0,0,H1,,,,,,,,,,,
